config_a,config_a_matched_attempts,config_a_matched_cpsc_usd,config_a_matched_pass_rate,config_a_matched_successes,config_a_matched_total_cost_usd,config_a_solved_tasks,config_b,config_b_matched_attempts,config_b_matched_cpsc_usd,config_b_matched_pass_rate,config_b_matched_successes,config_b_matched_total_cost_usd,config_b_solved_tasks,matched_tasks,solved_task_jaccard,solved_task_union
mini_swe_agent_claude_sonnet_4_6_high,232,10.628611377165354,0.5474137931034483,127,1349.8336449,64,mini_swe_agent_glm_5_2_max,230,6.498142763741007,0.6043478260869565,139,903.24184416,87,58,0.6236559139784946,93
mini_swe_agent_claude_sonnet_4_6_high,208,11.154318183482143,0.5384615384615384,112,1249.28363655,64,mini_swe_agent_gpt_5_4_xhigh,208,8.674494155172415,0.6971153846153846,145,1257.8016525,88,52,0.52,100
mini_swe_agent_claude_sonnet_4_6_high,236,11.120540813709678,0.5254237288135594,124,1378.9470609,64,mini_swe_agent_gpt_5_5_high,236,6.598561751381215,0.7669491525423728,181,1194.339677,102,59,0.5514018691588785,107
mini_swe_agent_claude_sonnet_4_6_high,164,8.338360372340425,0.573170731707317,94,783.8058749999999,64,mini_swe_agent_gpt_5_5_low,164,1.9939221086956522,0.5609756097560976,92,183.440834,54,41,0.5324675324675324,77
mini_swe_agent_claude_sonnet_4_6_high,208,10.103498243181818,0.5288461538461539,110,1111.38480675,64,mini_swe_agent_gpt_5_5_medium,208,3.5950899810126584,0.7596153846153846,158,568.024217,88,52,0.52,100
mini_swe_agent_claude_sonnet_4_6_high,236,11.20314613548387,0.5254237288135594,124,1389.1901208,64,mini_swe_agent_gpt_5_5_xhigh,236,9.18593137894737,0.8050847457627118,190,1745.326962,100,59,0.5619047619047619,105
mini_swe_agent_claude_sonnet_4_6_high,204,9.851253036486485,0.5441176470588235,111,1093.4890870499999,64,mini_swe_agent_gpt_5_6_luna_high,204,1.1672350139534884,0.6323529411764706,129,150.57331680000001,85,51,0.5204081632653061,98
mini_swe_agent_claude_sonnet_4_6_high,20,7.8082678749999985,0.6,12,93.69921449999998,64,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.078125,64
mini_swe_agent_claude_sonnet_4_6_high,248,10.842650517938932,0.5282258064516129,131,1420.38721785,64,mini_swe_agent_gpt_5_6_luna_max,244,3.8258717005405405,0.7581967213114754,185,707.7862646,102,62,0.5961538461538461,104
mini_swe_agent_claude_sonnet_4_6_high,76,7.263857004878048,0.5394736842105263,41,297.81813719999997,64,mini_swe_agent_gpt_5_6_luna_medium,76,0.3724258555555556,0.47368421052631576,36,13.4073308,31,19,0.25,76
mini_swe_agent_claude_sonnet_4_6_high,220,10.684413874999999,0.5454545454545454,120,1282.129665,64,mini_swe_agent_gpt_5_6_luna_xhigh,220,2.047217367073171,0.7454545454545455,164,335.7436482,89,55,0.5612244897959183,98
mini_swe_agent_claude_sonnet_4_6_high,232,10.628535130645162,0.5344827586206896,124,1317.9383562,64,mini_swe_agent_gpt_5_6_sol_high,231,4.1166612590673575,0.8354978354978355,193,794.515623,98,58,0.5576923076923077,104
mini_swe_agent_claude_sonnet_4_6_high,200,9.769688975943396,0.53,106,1035.58703145,64,mini_swe_agent_gpt_5_6_sol_low,200,1.5001873333333335,0.69,138,207.02585200000001,81,50,0.5263157894736842,95
mini_swe_agent_claude_sonnet_4_6_high,236,10.702045083333333,0.5338983050847458,126,1348.4576805,64,mini_swe_agent_gpt_5_6_sol_max,234,10.170860994974875,0.8504273504273504,199,2024.001338,97,59,0.5784313725490197,102
mini_swe_agent_claude_sonnet_4_6_high,220,10.7279133175,0.5454545454545454,120,1287.3495981,64,mini_swe_agent_gpt_5_6_sol_medium,220,2.260906690607735,0.8227272727272728,181,409.224111,91,55,0.55,100
mini_swe_agent_claude_sonnet_4_6_high,224,10.9701273575,0.5357142857142857,120,1316.4152829,64,mini_swe_agent_gpt_5_6_sol_xhigh,224,5.395987913265306,0.875,196,1057.613631,97,56,0.5333333333333333,105
mini_swe_agent_claude_sonnet_4_6_high,228,10.55419068277311,0.5219298245614035,119,1255.94869125,64,mini_swe_agent_gpt_5_6_terra_high,228,1.5222422030303029,0.7236842105263158,165,251.1699635,91,57,0.5816326530612245,98
mini_swe_agent_claude_sonnet_4_6_high,152,9.115669521951219,0.5394736842105263,82,747.4849008,64,mini_swe_agent_gpt_5_6_terra_low,150,0.723406,0.56,84,60.766104,50,38,0.5,76
mini_swe_agent_claude_sonnet_4_6_high,240,10.89092089453125,0.5333333333333333,128,1394.0378745,64,mini_swe_agent_gpt_5_6_terra_max,239,5.86338748019802,0.8451882845188284,202,1184.404271,100,60,0.5769230769230769,104
mini_swe_agent_claude_sonnet_4_6_high,164,8.58990796153846,0.5548780487804879,91,781.6816244999999,64,mini_swe_agent_gpt_5_6_terra_medium,164,0.8389127681818183,0.6707317073170732,110,92.2804045,68,41,0.45054945054945056,91
mini_swe_agent_claude_sonnet_4_6_high,236,10.552242920238095,0.5338983050847458,126,1329.58260795,64,mini_swe_agent_gpt_5_6_terra_xhigh,236,2.7087347635869565,0.7796610169491526,184,498.4071965,91,59,0.6145833333333334,96
mini_swe_agent_claude_sonnet_4_6_high,200,9.261216023394494,0.545,109,1009.47254655,64,mini_swe_agent_kimi_k2_7_code_default,200,4.489008538834952,0.515,103,462.3678795,69,50,0.6024096385542169,83
mini_swe_agent_claude_sonnet_5_high,244,10.006489944007257,0.6762295081967213,165,1651.0708407611974,90,mini_swe_agent_claude_sonnet_5_low,244,3.8078502795454545,0.5409836065573771,132,502.6362369,65,61,0.648936170212766,94
mini_swe_agent_claude_sonnet_5_high,300,11.810521019387615,0.6466666666666666,194,2291.241077761197,90,mini_swe_agent_claude_sonnet_5_max,296,38.661385573239436,0.7195945945945946,213,8234.8751271,89,75,0.7211538461538461,104
mini_swe_agent_claude_sonnet_5_high,272,10.562135297615203,0.6764705882352942,184,1943.4328947611973,90,mini_swe_agent_claude_sonnet_5_medium,271,6.348286321220931,0.6346863468634686,172,1091.90524725,73,68,0.7157894736842105,95
mini_swe_agent_claude_sonnet_5_high,312,11.532035701045531,0.6474358974358975,202,2329.4712116111973,90,mini_swe_agent_claude_sonnet_5_xhigh,311,17.525417961627905,0.6913183279742765,215,3767.9648617499997,85,78,0.8041237113402062,97
mini_swe_agent_claude_sonnet_5_high,120,9.128526816591744,0.6083333333333333,73,666.3824576111973,90,mini_swe_agent_gemini_3_1_pro_preview_high,120,24.002630101960783,0.425,51,1224.1341352,32,30,0.32608695652173914,92
mini_swe_agent_claude_sonnet_5_high,240,10.45610189458837,0.6458333333333334,155,1620.6957936611973,90,mini_swe_agent_gemini_3_5_flash_medium,240,11.817536723404256,0.5875,141,1666.272678,75,60,0.5714285714285714,105
mini_swe_agent_claude_sonnet_5_high,264,10.520527993480224,0.6325757575757576,167,1756.9281749111974,90,mini_swe_agent_glm_5_2_high,264,4.39766679537415,0.5568181818181818,147,646.45701892,77,66,0.6534653465346535,101
mini_swe_agent_claude_sonnet_5_high,304,11.449511238127904,0.6480263157894737,197,2255.553713911197,90,mini_swe_agent_glm_5_2_max,302,6.64005696764045,0.5894039735099338,178,1181.9301402400001,87,76,0.7524752475247525,101
mini_swe_agent_claude_sonnet_5_high,300,12.17032999973262,0.6233333333333333,187,2275.85170995,90,mini_swe_agent_gpt_5_4_xhigh,300,8.47165816262136,0.6866666666666666,206,1745.1615815,88,75,0.7281553398058253,103
mini_swe_agent_claude_sonnet_5_high,336,11.959769320291414,0.625,210,2511.551557261197,90,mini_swe_agent_gpt_5_5_high,336,6.8178708502024294,0.7351190476190477,247,1684.0141,102,84,0.7777777777777778,108
mini_swe_agent_claude_sonnet_5_high,200,9.53914937743123,0.64,128,1221.0111203111974,90,mini_swe_agent_gpt_5_5_low,200,1.9850132000000003,0.55,110,218.35145200000002,54,50,0.5319148936170213,94
mini_swe_agent_claude_sonnet_5_high,296,12.031187243777035,0.6182432432432432,183,2201.7072656111973,90,mini_swe_agent_gpt_5_5_medium,296,3.970005144230769,0.7027027027027027,208,825.76107,88,74,0.7115384615384616,104
mini_swe_agent_claude_sonnet_5_high,328,12.451839630305985,0.6097560975609756,200,2490.367926061197,90,mini_swe_agent_gpt_5_5_xhigh,328,9.41725728627451,0.7774390243902439,255,2401.400608,100,82,0.7592592592592593,108
mini_swe_agent_claude_sonnet_5_high,280,11.144332069615627,0.6392857142857142,179,1994.8354404611973,90,mini_swe_agent_gpt_5_6_luna_high,280,1.219095145882353,0.6071428571428571,170,207.2461748,85,70,0.6666666666666666,105
mini_swe_agent_claude_sonnet_5_high,20,15.676662774999997,0.6,12,188.11995329999996,90,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.05555555555555555,90
mini_swe_agent_claude_sonnet_5_high,336,12.205622584353609,0.6160714285714286,207,2526.563874961197,90,mini_swe_agent_gpt_5_6_luna_max,332,3.9137043646586345,0.75,249,974.5123868,102,84,0.7777777777777778,108
mini_swe_agent_claude_sonnet_5_high,112,9.60832405837608,0.5982142857142857,67,643.7577119111974,90,mini_swe_agent_gpt_5_6_luna_medium,112,0.45962358723404256,0.41964285714285715,47,21.6023086,31,28,0.3010752688172043,93
mini_swe_agent_claude_sonnet_5_high,300,11.92024572718722,0.6266666666666667,188,2241.0061967111974,90,mini_swe_agent_gpt_5_6_luna_xhigh,300,2.070943119266055,0.7266666666666667,218,451.4656,89,75,0.7211538461538461,104
mini_swe_agent_claude_sonnet_5_high,328,11.25400608103023,0.625,205,2307.0712466111972,90,mini_swe_agent_gpt_5_6_sol_high,327,4.207305901886793,0.8103975535168195,265,1114.936064,98,82,0.7735849056603774,106
mini_swe_agent_claude_sonnet_5_high,272,10.539547606751148,0.6323529411764706,172,1812.8021883611973,90,mini_swe_agent_gpt_5_6_sol_low,272,1.5262202055555554,0.6617647058823529,180,274.719637,81,68,0.6601941747572816,103
mini_swe_agent_claude_sonnet_5_high,320,11.507636824931328,0.628125,201,2313.035001811197,90,mini_swe_agent_gpt_5_6_sol_max,318,9.793927197802198,0.8584905660377359,273,2673.742125,97,80,0.7476635514018691,107
mini_swe_agent_claude_sonnet_5_high,308,11.404256626842843,0.6363636363636364,196,2235.234298861197,90,mini_swe_agent_gpt_5_6_sol_medium,308,2.4124474322033898,0.7662337662337663,236,569.337594,91,77,0.7403846153846154,104
mini_swe_agent_claude_sonnet_5_high,316,11.429911823793926,0.6265822784810127,198,2263.1225411111973,90,mini_swe_agent_gpt_5_6_sol_xhigh,315,5.5256775245283025,0.8412698412698413,265,1464.304544,97,79,0.7314814814814815,108
mini_swe_agent_claude_sonnet_5_high,312,11.196413543287486,0.6153846153846154,192,2149.7114003111974,90,mini_swe_agent_gpt_5_6_terra_high,312,1.6062307746478874,0.6826923076923077,213,342.127155,91,78,0.7572815533980582,103
mini_swe_agent_claude_sonnet_5_high,184,9.242386359337793,0.6467391304347826,119,1099.8439767611974,90,mini_swe_agent_gpt_5_6_terra_low,182,0.728228485,0.5494505494505495,100,72.8228485,50,46,0.48936170212765956,94
mini_swe_agent_claude_sonnet_5_high,332,11.98142011868234,0.6144578313253012,204,2444.2097042111973,90,mini_swe_agent_gpt_5_6_terra_max,331,6.281844275,0.7854984894259819,260,1633.2795115000001,100,83,0.7757009345794392,107
mini_swe_agent_claude_sonnet_5_high,240,9.658422068047042,0.6375,153,1477.7385764111973,90,mini_swe_agent_gpt_5_6_terra_medium,240,0.8998457123287672,0.6083333333333333,146,131.377474,68,60,0.6122448979591837,98
mini_swe_agent_claude_sonnet_5_high,308,11.580767379116216,0.6201298701298701,191,2211.9265694111973,90,mini_swe_agent_gpt_5_6_terra_xhigh,308,2.78642079707113,0.775974025974026,239,665.9545705,91,77,0.7403846153846154,104
mini_swe_agent_claude_sonnet_5_high,236,10.76172976655844,0.652542372881356,154,1657.30638405,90,mini_swe_agent_kimi_k2_7_code_default,236,4.701792647295082,0.5169491525423728,122,573.61870297,69,59,0.59,100
mini_swe_agent_claude_sonnet_5_low,216,3.9339817716101697,0.5462962962962963,118,464.20984905,65,mini_swe_agent_claude_sonnet_5_max,212,36.644394208,0.7075471698113207,150,5496.6591312,89,54,0.54,100
mini_swe_agent_claude_sonnet_5_low,212,3.4258734086776856,0.5707547169811321,121,414.53068245,65,mini_swe_agent_claude_sonnet_5_medium,211,5.324459918661972,0.6729857819905213,142,756.07330845,73,53,0.6235294117647059,85
mini_swe_agent_claude_sonnet_5_low,220,3.7012293823770492,0.5545454545454546,122,451.54998465,65,mini_swe_agent_claude_sonnet_5_xhigh,220,14.947906833540372,0.7318181818181818,161,2406.6130002,85,55,0.5789473684210527,95
mini_swe_agent_claude_sonnet_5_low,100,3.157839775,0.54,54,170.52334785,65,mini_swe_agent_gemini_3_1_pro_preview_high,100,24.579114236363637,0.44,44,1081.4810264,32,25,0.3472222222222222,72
mini_swe_agent_claude_sonnet_5_low,184,3.2693980819444444,0.5869565217391305,108,353.09499285,65,mini_swe_agent_gemini_3_5_flash_medium,184,10.075958063135593,0.6413043478260869,118,1188.96305145,75,46,0.48936170212765956,94
mini_swe_agent_claude_sonnet_5_low,192,3.1812588422727273,0.5729166666666666,110,349.93847265,65,mini_swe_agent_glm_5_2_high,192,3.6985641392982456,0.59375,114,421.63631188,77,48,0.5106382978723404,94
mini_swe_agent_claude_sonnet_5_low,220,3.754720495081967,0.5545454545454546,122,458.07590039999997,65,mini_swe_agent_glm_5_2_max,220,5.67461117617647,0.6181818181818182,136,771.74711996,87,55,0.5670103092783505,97
mini_swe_agent_claude_sonnet_5_low,212,3.7805651262499995,0.5660377358490566,120,453.66781514999997,65,mini_swe_agent_gpt_5_4_xhigh,212,8.137153940140845,0.6698113207547169,142,1155.4758595,88,53,0.53,100
mini_swe_agent_claude_sonnet_5_low,248,3.866160328195489,0.5362903225806451,133,514.19932365,65,mini_swe_agent_gpt_5_5_high,248,6.408130653846154,0.7338709677419355,182,1166.279779,102,62,0.5904761904761905,105
mini_swe_agent_claude_sonnet_5_low,168,2.9482629359374997,0.5714285714285714,96,283.03324184999997,65,mini_swe_agent_gpt_5_5_low,168,1.824439,0.6011904761904762,101,184.268339,54,42,0.5454545454545454,77
mini_swe_agent_claude_sonnet_5_low,220,3.6953099885593215,0.5363636363636364,118,436.04657864999996,65,mini_swe_agent_gpt_5_5_medium,220,3.558648886792453,0.7227272727272728,159,565.8251730000001,88,55,0.5612244897959183,98
mini_swe_agent_claude_sonnet_5_low,232,3.9152152308,0.5387931034482759,125,489.40190385,65,mini_swe_agent_gpt_5_5_xhigh,232,8.508196772486773,0.8146551724137931,189,1608.04919,100,58,0.5420560747663551,107
mini_swe_agent_claude_sonnet_5_low,216,3.552472788559322,0.5462962962962963,118,419.19178905,65,mini_swe_agent_gpt_5_6_luna_high,216,1.0834810661870504,0.6435185185185185,139,150.6038682,85,54,0.5625,96
mini_swe_agent_claude_sonnet_5_low,20,2.9318561199999995,0.75,15,43.97784179999999,65,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.07692307692307693,65
mini_swe_agent_claude_sonnet_5_low,240,3.962554768110236,0.5291666666666667,127,503.24445555,65,mini_swe_agent_gpt_5_6_luna_max,236,3.2153268189473687,0.8050847457627118,190,610.9120956,102,60,0.5607476635514018,107
mini_swe_agent_claude_sonnet_5_low,104,2.4269433984375,0.6153846153846154,64,155.3243775,65,mini_swe_agent_gpt_5_6_luna_medium,104,0.40839159999999997,0.4326923076923077,45,18.377622,31,26,0.37142857142857144,70
mini_swe_agent_claude_sonnet_5_low,224,4.010763438655462,0.53125,119,477.2808492,65,mini_swe_agent_gpt_5_6_luna_xhigh,224,1.8904302771929824,0.7633928571428571,171,323.2635774,89,56,0.5714285714285714,98
mini_swe_agent_claude_sonnet_5_low,244,3.722513480681818,0.5409836065573771,132,491.37177944999996,65,mini_swe_agent_gpt_5_6_sol_high,244,4.055908707070707,0.8114754098360656,198,803.069924,98,61,0.5980392156862745,102
mini_swe_agent_claude_sonnet_5_low,212,3.295720536554622,0.5613207547169812,119,392.19074385,65,mini_swe_agent_gpt_5_6_sol_low,212,1.369116510067114,0.7028301886792453,149,203.99836,81,53,0.5698924731182796,93
mini_swe_agent_claude_sonnet_5_low,236,3.72743995511811,0.538135593220339,127,473.3848743,65,mini_swe_agent_gpt_5_6_sol_max,236,9.097173105000001,0.847457627118644,200,1819.434621,97,59,0.5728155339805825,103
mini_swe_agent_claude_sonnet_5_low,228,3.7042834142857144,0.5526315789473685,126,466.7397102,65,mini_swe_agent_gpt_5_6_sol_medium,228,2.250363287356322,0.7631578947368421,174,391.563212,91,57,0.5757575757575758,99
mini_swe_agent_claude_sonnet_5_low,236,3.751304766796875,0.5423728813559322,128,480.16701015,65,mini_swe_agent_gpt_5_6_sol_xhigh,236,5.511908880208334,0.8135593220338984,192,1058.286505,97,59,0.5728155339805825,103
mini_swe_agent_claude_sonnet_5_low,232,3.837521777419355,0.5344827586206896,124,475.8527004,65,mini_swe_agent_gpt_5_6_terra_high,232,1.5170701545454546,0.7112068965517241,165,250.3165755,91,58,0.5918367346938775,98
mini_swe_agent_claude_sonnet_5_low,148,2.748450060989011,0.6148648648648649,91,250.10895555,65,mini_swe_agent_gpt_5_6_terra_low,147,0.6439620329670329,0.6190476190476191,91,58.600545,50,37,0.47435897435897434,78
mini_swe_agent_claude_sonnet_5_low,240,3.866015239370079,0.5291666666666667,127,490.9839354,65,mini_swe_agent_gpt_5_6_terra_max,239,5.853252002659574,0.7866108786610879,188,1100.4113765,100,60,0.5714285714285714,105
mini_swe_agent_claude_sonnet_5_low,196,3.074061668807339,0.5561224489795918,109,335.0727219,65,mini_swe_agent_gpt_5_6_terra_medium,196,0.8681120123966942,0.6173469387755102,121,105.0415535,68,49,0.5833333333333334,84
mini_swe_agent_claude_sonnet_5_low,228,3.980362262288135,0.5175438596491229,118,469.68274694999997,65,mini_swe_agent_gpt_5_6_terra_xhigh,228,2.640282025714286,0.7675438596491229,175,462.0493545,91,57,0.5757575757575758,99
mini_swe_agent_claude_sonnet_5_low,184,3.3579006430555554,0.5869565217391305,108,362.65326945,65,mini_swe_agent_kimi_k2_7_code_default,184,4.2296359194,0.5434782608695652,100,422.96359194,69,46,0.5227272727272727,88
mini_swe_agent_claude_sonnet_5_max,252,36.71484823516484,0.7222222222222222,182,6682.1023788,89,mini_swe_agent_claude_sonnet_5_medium,255,6.391039981288344,0.6392156862745098,163,1041.73951695,73,64,0.6530612244897959,98
mini_swe_agent_claude_sonnet_5_max,308,38.64989310340909,0.7142857142857143,220,8502.97648275,89,mini_swe_agent_claude_sonnet_5_xhigh,311,18.035337798364484,0.6881028938906752,214,3859.5622888499997,85,78,0.8125,96
mini_swe_agent_claude_sonnet_5_max,99,35.37710428656716,0.6767676767676768,67,2370.2659872,89,mini_swe_agent_gemini_3_1_pro_preview_high,100,26.869211158139535,0.43,43,1155.3760798,32,25,0.2604166666666667,96
mini_swe_agent_claude_sonnet_5_max,242,37.540173285798815,0.6983471074380165,169,6344.2892853,89,mini_swe_agent_gemini_3_5_flash_medium,244,12.321443305862068,0.5942622950819673,145,1786.60927935,75,61,0.5922330097087378,103
mini_swe_agent_claude_sonnet_5_max,232,36.35261072662722,0.728448275862069,169,6143.5912128,89,mini_swe_agent_glm_5_2_high,236,4.5805887931343285,0.5677966101694916,134,613.79889828,77,59,0.5514018691588785,107
mini_swe_agent_claude_sonnet_5_max,292,39.80531663883495,0.7054794520547946,206,8199.8952276,89,mini_swe_agent_glm_5_2_max,295,6.899086667976879,0.5864406779661017,173,1193.54199356,87,74,0.7254901960784313,102
mini_swe_agent_claude_sonnet_5_max,277,39.491828562944164,0.7111913357400722,197,7779.8902269,89,mini_swe_agent_gpt_5_4_xhigh,280,8.676892568527919,0.7035714285714286,197,1709.347836,88,70,0.6542056074766355,107
mini_swe_agent_claude_sonnet_5_max,316,39.149551080941706,0.7056962025316456,223,8730.34989105,89,mini_swe_agent_gpt_5_5_high,320,6.9293686375000005,0.75,240,1663.048473,102,80,0.7207207207207207,111
mini_swe_agent_claude_sonnet_5_max,173,33.13011263181818,0.6994219653179191,121,4008.74362845,89,mini_swe_agent_gpt_5_5_low,176,1.9881032156862746,0.5795454545454546,102,202.786528,54,44,0.4444444444444444,99
mini_swe_agent_claude_sonnet_5_max,280,39.02665163782383,0.6892857142857143,193,7532.1437661,89,mini_swe_agent_gpt_5_5_medium,284,3.9291082843137257,0.7183098591549296,204,801.53809,88,71,0.6698113207547169,106
mini_swe_agent_claude_sonnet_5_max,304,40.87619150214286,0.6907894736842105,210,8584.00021545,89,mini_swe_agent_gpt_5_5_xhigh,308,9.431853008064516,0.8051948051948052,248,2339.099546,100,77,0.6875,112
mini_swe_agent_claude_sonnet_5_max,277,38.87465465811518,0.6895306859205776,191,7425.0590397,89,mini_swe_agent_gpt_5_6_luna_high,280,1.234480344827586,0.6214285714285714,174,214.79958,85,70,0.6730769230769231,104
mini_swe_agent_claude_sonnet_5_max,12,102.28865028000001,0.4166666666666667,5,511.44325140000007,89,mini_swe_agent_gpt_5_6_luna_low,12,0.2447969,0.3333333333333333,4,0.9791876,5,3,0.03296703296703297,91
mini_swe_agent_claude_sonnet_5_max,320,39.727598369730934,0.696875,223,8859.254436449999,89,mini_swe_agent_gpt_5_6_luna_max,320,3.956954043442623,0.7625,244,965.4967866,102,81,0.7363636363636363,110
mini_swe_agent_claude_sonnet_5_max,101,34.87457503071428,0.693069306930693,70,2441.22025215,89,mini_swe_agent_gpt_5_6_luna_medium,104,0.4688370772727273,0.4230769230769231,44,20.6288314,31,26,0.2765957446808511,94
mini_swe_agent_claude_sonnet_5_max,289,38.67293725,0.7058823529411765,204,7889.279199,89,mini_swe_agent_gpt_5_6_luna_xhigh,292,2.0641761470319633,0.75,219,452.0545762,89,73,0.6952380952380952,105
mini_swe_agent_claude_sonnet_5_max,304,38.66063309154929,0.7006578947368421,213,8234.7148485,89,mini_swe_agent_gpt_5_6_sol_high,307,4.186833359375,0.8338762214983714,256,1071.82934,98,77,0.7,110
mini_swe_agent_claude_sonnet_5_max,260,37.492671147486035,0.6884615384615385,179,6711.1881354,89,mini_swe_agent_gpt_5_6_sol_low,264,1.6574063668639054,0.6401515151515151,169,280.101676,81,66,0.6346153846153846,104
mini_swe_agent_claude_sonnet_5_max,312,39.55248564097222,0.6923076923076923,216,8543.33689845,89,mini_swe_agent_gpt_5_6_sol_max,314,9.79529258302583,0.8630573248407644,271,2654.52429,97,79,0.7383177570093458,107
mini_swe_agent_claude_sonnet_5_max,285,38.96204025226131,0.6982456140350877,199,7753.4460102,89,mini_swe_agent_gpt_5_6_sol_medium,288,2.3752535223214286,0.7777777777777778,224,532.056789,91,72,0.6666666666666666,108
mini_swe_agent_claude_sonnet_5_max,308,39.35867632816901,0.6915584415584416,213,8383.3980579,89,mini_swe_agent_gpt_5_6_sol_xhigh,311,5.622650292307692,0.8360128617363344,260,1461.889076,97,78,0.7222222222222222,108
mini_swe_agent_claude_sonnet_5_max,297,38.86898207121951,0.6902356902356902,205,7968.1413246,89,mini_swe_agent_gpt_5_6_terra_high,300,1.7050566225,0.6666666666666666,200,341.0113245,91,75,0.7142857142857143,105
mini_swe_agent_claude_sonnet_5_max,157,32.42136929054054,0.7070063694267515,111,3598.77199125,89,mini_swe_agent_gpt_5_6_terra_low,159,0.7364949431818182,0.5534591194968553,88,64.811555,50,40,0.40404040404040403,99
mini_swe_agent_claude_sonnet_5_max,309,39.64226464375,0.6990291262135923,216,8562.72916305,89,mini_swe_agent_gpt_5_6_terra_max,311,6.115976099609375,0.8231511254019293,256,1565.6898815,100,78,0.7027027027027027,111
mini_swe_agent_claude_sonnet_5_max,229,35.659038981645566,0.6899563318777293,158,5634.1281591,89,mini_swe_agent_gpt_5_6_terra_medium,232,0.9780666507352942,0.5862068965517241,136,133.0170645,68,58,0.5858585858585859,99
mini_swe_agent_claude_sonnet_5_max,296,39.615164277941176,0.6891891891891891,204,8081.4935127,89,mini_swe_agent_gpt_5_6_terra_xhigh,300,2.839811793478261,0.7666666666666667,230,653.1567125,91,75,0.7142857142857143,105
mini_swe_agent_claude_sonnet_5_max,225,39.06808460411392,0.7022222222222222,158,6172.75736745,89,mini_swe_agent_kimi_k2_7_code_default,228,5.396690637410714,0.49122807017543857,112,604.42935139,69,57,0.5643564356435643,101
mini_swe_agent_claude_sonnet_5_medium,255,6.159544609337349,0.6509803921568628,166,1022.4844051499999,73,mini_swe_agent_claude_sonnet_5_xhigh,256,15.437953115873016,0.73828125,189,2917.7731389,85,64,0.6808510638297872,94
mini_swe_agent_claude_sonnet_5_medium,95,4.6686703804687495,0.6736842105263158,64,298.79490434999997,73,mini_swe_agent_gemini_3_1_pro_preview_high,96,24.881354052380953,0.4375,42,1045.0168702,32,24,0.2962962962962963,81
mini_swe_agent_claude_sonnet_5_medium,196,5.869157869047619,0.6428571428571429,126,739.5138915,73,mini_swe_agent_gemini_3_5_flash_medium,196,9.986620218604651,0.6581632653061225,129,1288.2740082,75,49,0.494949494949495,99
mini_swe_agent_claude_sonnet_5_medium,219,5.687414694642857,0.639269406392694,140,796.23805725,73,mini_swe_agent_glm_5_2_high,220,3.9762852653125,0.5818181818181818,128,508.96451396,77,55,0.5789473684210527,95
mini_swe_agent_claude_sonnet_5_medium,263,6.3233389490853655,0.623574144486692,164,1037.02758765,73,mini_swe_agent_glm_5_2_max,263,6.1201631925,0.6083650190114068,160,979.2261108,87,66,0.7021276595744681,94
mini_swe_agent_claude_sonnet_5_medium,243,6.642360682692308,0.6419753086419753,156,1036.2082665,73,mini_swe_agent_gpt_5_4_xhigh,244,8.199890468023256,0.7049180327868853,172,1410.3811605,88,61,0.61,100
mini_swe_agent_claude_sonnet_5_medium,279,6.523146377586206,0.6236559139784946,174,1135.0274697,73,mini_swe_agent_gpt_5_5_high,280,6.480248182242991,0.7642857142857142,214,1386.773111,102,70,0.6666666666666666,105
mini_swe_agent_claude_sonnet_5_medium,187,4.77222025661157,0.6470588235294118,121,577.43865105,73,mini_swe_agent_gpt_5_5_low,188,1.8280050892857143,0.5957446808510638,112,204.73657,54,47,0.5875,80
mini_swe_agent_claude_sonnet_5_medium,243,6.118125971103896,0.6337448559670782,154,942.19139955,73,mini_swe_agent_gpt_5_5_medium,244,3.890906877906977,0.7049180327868853,172,669.235983,88,61,0.61,100
mini_swe_agent_claude_sonnet_5_medium,259,6.697849125,0.6177606177606177,160,1071.65586,73,mini_swe_agent_gpt_5_5_xhigh,260,8.654284114285714,0.8076923076923077,210,1817.399664,100,65,0.6018518518518519,108
mini_swe_agent_claude_sonnet_5_medium,235,5.7281134,0.6510638297872341,153,876.4013502,73,mini_swe_agent_gpt_5_6_luna_high,236,1.1148295986577181,0.6313559322033898,149,166.1096102,85,59,0.5959595959595959,99
mini_swe_agent_claude_sonnet_5_medium,12,5.438393850000001,0.5,6,32.630363100000004,73,mini_swe_agent_gpt_5_6_luna_low,12,0.1998639,0.3333333333333333,4,0.7994556,5,3,0.04,75
mini_swe_agent_claude_sonnet_5_medium,271,6.523412654733728,0.6236162361623616,169,1102.45673865,73,mini_swe_agent_gpt_5_6_luna_max,271,3.743130027184466,0.7601476014760148,206,771.0847856,102,68,0.6355140186915887,107
mini_swe_agent_claude_sonnet_5_medium,107,4.952260016,0.7009345794392523,75,371.4195012,73,mini_swe_agent_gpt_5_6_luna_medium,108,0.43965975319148937,0.4351851851851852,47,20.6640084,31,27,0.35064935064935066,77
mini_swe_agent_claude_sonnet_5_medium,243,6.535222143137255,0.6296296296296297,153,999.8889879,73,mini_swe_agent_gpt_5_6_luna_xhigh,244,1.857013394680851,0.7704918032786885,188,349.1185182,89,61,0.6039603960396039,101
